os,alg,pc,se,cn,m,cs,hackathons,certificaions_app development,certificaions_full stack,certificaions_hadoop,certificaions_information security,certificaions_machine learning,certificaions_python,certificaions_shell programming,interest_Analyst,interest_Cloud Computation,interest_Cloud Computing,interest_Data Engineer,interest_Hacking,interest_Management,interest_Networks,interest_Programming,interest_Security,interest_Software Engineer,interest_System Developer,interest_Testing,interest_Web Developer,leadership_No,leadership_Yes,team_No,team_Yes,Intro/Extro_Extrovert,Intro/Extro_Introvert,SelfCapabilities_No,SelfCapabilities_Yes,Management/Technical_Management,Management/Technical_Technical,Job_Business Intelligence Analyst,Job_Database Administrator,Job_Project Manager,Job_Security Administrator,Job_Software Developer,Job_Technical Support
0.677145178,-0.147072235,-0.754858901,-1.681708253,0.912086923,-0.402306995,1.06955274,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.490706513,-1.501702748,1.879175831,-1.547002403,1.25662257,0.634008779,-1.307604642,1.627080291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.744941956,-1.298508171,-0.13100857,-1.547002403,0.980994052,-0.540482432,0.709377379,-0.734829502,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.134770955,1.004363701,0.770108576,1.416526316,-0.603869926,-0.264131559,-0.443183776,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.814383936,0.733437599,1.601909018,1.281820465,0.016294239,-0.955008742,-2.099990436,1.036602843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.62794527,-1.772628851,0.423525058,1.281820465,-0.190427149,-1.300447333,-0.155043487,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.355112957,-0.282535286,1.532592314,-0.806120223,1.463343959,0.703096497,-0.299113631,1.036602843,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.882180714,-0.079340709,-1.586659343,1.551232166,-0.603869926,-1.300447333,0.637342307,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.812738734,-0.824387491,1.809859128,-0.806120223,0.980994052,1.255798244,-0.155043487,1.036602843,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.338161289,1.004363701,-0.685542197,-0.402002671,-1.637476869,-1.369535051,-0.155043487,-0.734829502,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.151722623,-1.908091902,1.809859128,-1.277590701,1.532251088,1.601236835,-2.099990436,1.036602843,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
-1.221164603,-0.756655966,-0.616225494,0.540938285,-0.466055667,0.288570188,-0.083008415,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.219519401,-1.027582068,1.809859128,-1.14288485,0.567551275,1.80849999,-1.379639714,1.627080291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.287316179,1.004363701,-0.616225494,-1.075531925,0.154108498,-0.264131559,0.06106173,0.446125395,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.134770955,0.191585393,0.631475169,-0.738767298,1.049901182,1.255798244,-0.227078559,1.627080291,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.134770955,-1.704897325,-1.586659343,0.675644136,-0.672777056,0.081307033,0.42123709,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.763538826,-0.147072235,0.492841762,0.742997061,-1.568569739,0.150394751,1.213622885,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.219519401,-1.840360376,0.423525058,-1.749061179,1.807879606,0.979447371,-1.019464353,1.036602843,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.880535512,-1.298508171,1.601909018,-1.749061179,1.049901182,1.463061399,-1.523709859,1.627080291,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.151722623,-1.772628851,-1.309392529,-1.344943626,0.843179793,-1.43862277,0.781412451,-1.32530695,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.880535512,-1.16304512,0.908741983,0.204173658,1.394436829,1.324885962,-0.947429281,0.446125395,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.016129067,-1.16304512,0.978058686,-0.536708521,1.670065347,1.186710525,-0.443183776,0.446125395,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.882180714,0.86890065,1.809859128,1.416526316,-1.637476869,-1.43862277,-1.091499425,1.036602843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.424554937,1.207558278,0.770108576,1.34917339,-1.086219833,-0.264131559,-1.451674786,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.204212935,-0.282535286,-0.754858901,0.675644136,-0.879498444,-1.162271897,0.205131874,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.134770955,0.39477997,0.284891651,1.281820465,-1.49966261,1.80849999,0.493272163,-1.32530695,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.219519401,-1.230776645,-1.655976046,0.204173658,1.670065347,-0.19504384,1.213622885,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.272009712,1.410752855,-0.269641977,0.204173658,-0.259334279,0.426745624,1.285657957,-1.32530695,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.204212935,0.123853868,-1.517342639,0.877702912,-1.155126962,-0.678657869,0.997517668,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.62794527,1.410752855,1.671225721,1.34917339,-1.361848351,0.012219314,-0.083008415,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.017774269,-1.772628851,-0.408275384,0.675644136,-1.568569739,0.150394751,0.277166946,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.068619379,1.072095227,-0.54690879,0.540938285,-0.879498444,1.117622807,0.349202018,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.134770955,-1.704897325,-0.13100857,-1.14288485,1.25662257,-1.43862277,0.349202018,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.67879038,1.207558278,-1.378709232,0.810349987,0.360829887,1.80849999,0.781412451,-1.32530695,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.202567733,0.39477997,-1.240075825,0.742997061,-0.12152002,1.255798244,1.357693029,-1.32530695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.068619379,0.530243022,0.562158465,0.742997061,0.016294239,-0.678657869,-0.947429281,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.558503291,-1.16304512,1.186008797,-0.199943894,0.705365534,1.670324554,-2.027955364,1.036602843,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.560148492,0.259316919,-1.517342639,0.877702912,-0.879498444,0.634008779,0.781412451,-1.32530695,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.405958066,-0.485729863,-0.616225494,-1.008178999,0.980994052,-0.747745587,0.06106173,-1.32530695,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.899132382,0.462511496,-1.517342639,0.608291211,-0.741684185,1.255798244,-0.083008415,-0.734829502,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.083925845,-1.704897325,0.562158465,-1.614355328,0.705365534,0.564921061,-0.443183776,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.695742048,0.733437599,1.601909018,0.945055838,-0.672777056,-1.300447333,-2.24406058,1.036602843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.219519401,-0.350266812,1.601909018,-0.199943894,0.498644146,0.564921061,-1.451674786,0.446125395,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0.338161289,0.39477997,0.076941541,-1.412296552,-0.466055667,0.012219314,0.205131874,-1.32530695,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.407603268,1.004363701,0.215574948,0.271526584,-0.672777056,1.255798244,0.06106173,-1.32530695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.744941956,0.259316919,0.215574948,-1.816414104,0.154108498,-0.885921023,0.781412451,-0.144352053,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.136416157,-0.011609183,-0.477592087,0.338879509,-0.672777056,0.357657906,0.493272163,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.541551622,1.410752855,-0.893492308,-0.604061447,0.429737016,-0.60957015,1.285657957,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.695742048,0.191585393,0.007624837,1.147114614,-0.05261289,0.634008779,0.42123709,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.083925845,-0.959850543,1.879175831,-1.14288485,1.118808311,1.186710525,-1.595744931,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1.151722623,-1.569434274,-0.962809011,0.069467807,1.601158218,-0.264131559,0.565307235,-1.32530695,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.677145178,-0.824387491,0.700791872,-0.873473149,1.601158218,1.255798244,-1.667780003,1.036602843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.610993602,-0.011609183,0.354208355,0.608291211,-0.397148538,-0.402306995,-0.010973343,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.068619379,1.546215907,0.700791872,1.214467539,-1.017312703,0.150394751,-1.739815075,1.627080291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.424554937,0.191585393,1.671225721,1.214467539,-1.43075548,0.081307033,-1.739815075,1.036602843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.270364511,-0.011609183,0.423525058,-0.065238044,1.394436829,1.80849999,-1.667780003,0.446125395,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.882180714,1.275289804,0.423525058,0.406232434,-0.810591315,0.495833343,0.781412451,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-1.763538826,1.072095227,0.423525058,1.551232166,-1.43075548,1.324885962,1.06955274,-0.144352053,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-1.017774269,0.936632176,1.740542425,0.675644136,0.498644146,-0.125956122,-0.299113631,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.204212935,0.123853868,0.215574948,1.416526316,-0.190427149,0.219482469,0.709377379,-0.734829502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.068619379,-0.892119017,-1.655976046,0.406232434,-0.397148538,-1.093184178,0.42123709,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.33980649,1.34302133,-1.655976046,1.012408763,-0.672777056,1.739412272,0.781412451,-0.734829502,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.558503291,0.597974547,-1.309392529,-1.075531925,-1.086219833,-1.162271897,1.06955274,-0.734829502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.219519401,0.597974547,-1.378709232,-1.14288485,0.223015628,-1.093184178,0.277166946,-0.144352053,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.136416157,1.34302133,1.463275611,1.147114614,-1.49966261,-1.02409646,-0.083008415,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.899132382,-0.892119017,0.007624837,1.214467539,0.360829887,-1.576798206,-0.155043487,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.134770955,-0.68892444,0.492841762,-0.738767298,0.567551275,0.426745624,-1.23556957,1.036602843,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.338161289,0.056122342,0.631475169,-0.604061447,1.876786736,0.426745624,-0.659288992,1.036602843,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.405958066,1.546215907,-0.13100857,-0.671414372,-1.637476869,-1.576798206,0.349202018,0.446125395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.746587158,-1.027582068,-0.200325273,1.214467539,-0.12152002,0.219482469,-0.083008415,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.355112957,0.733437599,-0.269641977,-1.614355328,-0.259334279,-1.162271897,0.853447524,-0.734829502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.134770955,-0.147072235,0.492841762,-1.547002403,1.670065347,-0.885921023,0.997517668,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.558503291,1.072095227,-0.061691866,0.136820733,-0.741684185,-1.576798206,0.42123709,0.446125395,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.422909735,0.259316919,-1.309392529,-1.210237776,-1.637476869,-0.471394714,0.493272163,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.017774269,1.139826753,0.146258244,0.204173658,-1.086219833,1.255798244,0.781412451,-0.144352053,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.880535512,-1.16304512,1.532592314,-1.681708253,1.601158218,1.877587708,-1.595744931,1.627080291,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.880535512,1.004363701,-1.586659343,-0.536708521,-1.43075548,-0.19504384,0.493272163,0.446125395,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.219519401,-1.433971222,-0.754858901,-1.075531925,0.498644146,0.288570188,1.141587812,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.560148492,0.801169124,-1.032125715,0.810349987,-1.361848351,1.39397368,0.06106173,-1.32530695,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-1.492351715,1.478484381,-1.378709232,0.675644136,-1.224034092,1.39397368,0.565307235,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.272009712,-0.282535286,0.492841762,0.338879509,-0.879498444,-1.507710488,0.709377379,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.068619379,1.410752855,1.532592314,0.338879509,-0.466055667,-0.125956122,-1.23556957,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.744941956,-0.21480376,1.186008797,-1.14288485,1.876786736,1.670324554,-1.019464353,1.036602843,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.288961381,0.39477997,0.562158465,0.945055838,0.016294239,-0.540482432,-1.163534498,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.814383936,-1.095313594,-0.477592087,1.483879241,-1.292941221,-0.678657869,0.565307235,-0.734829502,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.288961381,-1.908091902,-1.101442418,1.34917339,-0.741684185,-1.369535051,0.493272163,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.744941956,-0.011609183,1.740542425,-0.604061447,1.601158218,0.772184216,-1.811850147,0.446125395,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.287316179,-1.298508171,1.393958907,-0.469355596,0.843179793,1.186710525,-1.451674786,0.446125395,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.085571047,-0.553461389,-0.962809011,0.47358536,-0.741684185,-1.093184178,-0.010973343,-0.144352053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.543196824,-1.704897325,0.354208355,1.281820465,-0.879498444,0.150394751,-0.010973343,-0.144352053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.270364511,-1.772628851,0.908741983,-0.806120223,1.187715441,1.532149117,-0.155043487,1.036602843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.287316179,0.327048445,-1.655976046,-1.412296552,-0.534962797,0.012219314,1.285657957,-1.32530695,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.083925845,1.004363701,-0.824175604,-0.806120223,-1.49966261,-1.162271897,1.141587812,-0.144352053,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.490706513,-0.282535286,1.601909018,-1.210237776,1.118808311,1.324885962,-1.379639714,1.036602843,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.066974177,0.462511496,0.978058686,0.742997061,-0.534962797,-1.507710488,-1.88388522,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.202567733,-1.027582068,0.562158465,-1.210237776,1.807879606,0.772184216,-0.731324065,0.446125395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.219519401,0.056122342,0.631475169,-0.469355596,1.463343959,0.564921061,-1.451674786,1.627080291,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0.880535512,0.056122342,0.631475169,-0.469355596,1.601158218,1.670324554,-1.379639714,0.446125395,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.949977491,-1.772628851,-0.408275384,0.877702912,0.360829887,-1.300447333,-0.083008415,-0.734829502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.085571047,1.34302133,0.562158465,1.147114614,-1.086219833,-0.747745587,-0.083008415,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.338161289,0.936632176,0.284891651,-0.334649745,0.291922757,-0.885921023,0.709377379,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.62794527,-0.68892444,-1.448025936,0.540938285,0.291922757,-0.471394714,0.42123709,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.812738734,0.462511496,0.007624837,-1.816414104,-0.12152002,-0.816833305,0.637342307,-0.734829502,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.558503291,-0.756655966,1.04737539,-1.277590701,1.738972477,1.186710525,-0.443183776,1.036602843,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.068619379,-0.21480376,-0.754858901,1.34917339,-1.637476869,0.357657906,0.925482596,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.492351715,0.123853868,-0.962809011,0.608291211,0.223015628,-0.60957015,0.06106173,-0.734829502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.763538826,-0.959850543,-1.240075825,0.945055838,-1.086219833,-0.747745587,0.925482596,-0.734829502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.475400046,0.801169124,1.671225721,1.483879241,-1.017312703,-0.19504384,-1.451674786,1.627080291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.000822601,0.86890065,0.978058686,1.012408763,-1.017312703,-0.60957015,-0.947429281,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.677145178,0.665706073,-0.962809011,-0.806120223,-1.361848351,-1.369535051,0.493272163,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
